customer_id,state,sex,age,occupation,family_size,income,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased,Occurance,ad_type_id,ad_medium_id
7553,FL,F,60.0,Government,3,131922,REWARD - Free Baja Blast with purchase of $20 or more,Newspaper ad,0,"['crunchy taco', 'crunchwrap supreme', 'crunchy taco', 'chalupa supreme']","['mug root beer', 'mountain dew', 'baja blast', 'mug root beer']",0.0,4.0,6.0
8571,TX,M,24.0,Student,1,14666,DISCOUNT-20%,15 sec YouTube ad,1,"['crunchwrap supreme', 'beefy 5 layer burrito']","['pepsi', 'pepsi']",0.0,0.0,1.0
1253,WA,M,43.0,Retail,4,40914,DISCOUNT-20%,Instagram photo ad,0,"['crunchwrap supreme', 'nachos bellgrande', 'beefy 5 layer burrito', 'mexican pizza', 'chicken quesadilla']","['iced tea', 'baja blast', 'iced tea', 'diet pepsi', 'iced tea']",0.0,0.0,0.0
823,AR,M,43.0,Healthcare,0,143764,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,0,['steak garlic nacho fries'],['baja blast'],1.0,7.0,1.0
3931,IN,M,34.0,Retail,2,40571,BOGO - Baja Blast,Instagram photo ad,1,"['steak garlic nacho fries', 'nachos bellgrande', 'crunchwrap supreme']","['baja blast', 'baja blast', 'diet pepsi']",1.0,5.0,0.0
6685,TX,M,32.0,Food Service,2,34982,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['cravings box', 'soft taco', 'nachos bellgrande']","['mug root beer', 'mountain dew', 'baja blast']",0.0,4.0,0.0
3231,CA,M,33.0,Other,2,55033,DISCOUNT-50%,Instagram photo ad,0,"['soft taco', 'chalupa supreme', 'chalupa supreme']","['iced tea', 'gatorade', 'brisk']",0.0,6.0,0.0
8684,MO,F,66.0,Retired,5,0,DISCOUNT-10%,30 sec cable TV ad,1,"['nachos bellgrande', 'crunchwrap supreme', 'cheesy bean and rice burrito', 'soft taco', 'cravings box', 'crunchwrap supreme']","['brisk', 'mug root beer', 'pepsi', 'baja blast', 'gatorade', 'baja blast']",0.0,1.0,2.0
5707,WA,F,44.0,Government,4,103969,DISCOUNT-10%,Static Facebook ad,0,"['spicy potato soft taco', 'chalupa supreme', 'cinnamon twists', 'cheesy bean and rice burrito', 'cinnamon twists']","['mug root beer', 'iced tea', 'gatorade', 'mug root beer', 'brisk']",0.0,1.0,3.0
1143,MD,M,39.0,Food Service,1,37735,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,0,"['cravings box', 'soft taco']","['starry', 'mountain dew']",0.0,4.0,1.0
4581,IN,F,52.0,Unemployed,2,0,DISCOUNT-5%,Static Facebook ad,0,"['steak garlic nacho fries', 'cravings box', 'crunchwrap supreme']","['baja blast', 'mug root beer', 'mountain dew']",1.0,3.0,3.0
3473,LA,F,42.0,Other,4,64812,DISCOUNT-10%,15 sec YouTube ad,1,"['cheesy gordita crunch', 'steak garlic nacho fries', 'cinnamon twists', 'mexican pizza', 'cinnamon twists']","['diet pepsi', 'baja blast', 'baja blast', 'mountain dew', 'iced tea']",1.0,1.0,1.0
15,TX,F,32.0,Healthcare,0,100499,DISCOUNT-50%,Instagram photo ad,1,['chicken quesadilla'],['starry'],0.0,6.0,0.0
9088,FL,M,58.0,Other,4,87790,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,0,"['crunchwrap supreme', 'chicken quesadilla', 'chicken quesadilla', 'beefy 5 layer burrito', 'chicken quesadilla']","['baja blast', 'gatorade', 'diet pepsi', 'brisk', 'mountain dew']",0.0,4.0,4.0
2717,CA,M,28.0,Other,1,52835,DISCOUNT-5%,15 sec YouTube ad,1,"['steak garlic nacho fries', 'crunchwrap supreme']","['mountain dew', 'mug root beer']",1.0,3.0,1.0
7284,FL,F,67.0,Retired,3,0,BOGO - Garlic Steak Nacho Fries,Newspaper ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchy taco', 'cravings box']","['diet pepsi', 'brisk', 'iced tea', 'diet pepsi']",2.0,2.0,6.0
6005,ND,M,44.0,Government,1,95759,DISCOUNT-20%,30 sec Hulu commercial,0,"['cravings box', 'spicy potato soft taco']","['pepsi', 'iced tea']",0.0,0.0,4.0
4430,FL,M,65.0,Retired,5,0,DISCOUNT-50%,Newspaper ad,1,"['beefy 5 layer burrito', 'chalupa supreme', 'cheesy gordita crunch', 'cravings box', 'beefy 5 layer burrito', 'crunchy taco']","['mug root beer', 'baja blast', 'baja blast', 'pepsi', 'baja blast', 'gatorade']",0.0,6.0,6.0
6582,CA,M,19.0,Government,1,59259,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['mexican pizza', 'chalupa supreme', 'cheesy gordita crunch', 'chalupa supreme', 'soft taco', 'chalupa supreme', 'cheesy gordita crunch', 'cheesy gordita crunch']","['baja blast', 'brisk']",0.0,4.0,1.0
4924,NH,M,45.0,Healthcare,2,137937,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchwrap supreme']","['baja blast', 'iced tea', 'gatorade']",2.0,2.0,4.0
9229,OK,F,33.0,Other,3,50913,DISCOUNT-50%,Instagram photo ad,1,"['beefy 5 layer burrito', 'soft taco', 'cinnamon twists', 'beefy 5 layer burrito']","['pepsi', 'gatorade', 'brisk', 'gatorade']",0.0,6.0,0.0
3779,NC,M,41.0,Government,3,93087,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,0,"['soft taco', 'mexican pizza', 'beefy 5 layer burrito', 'mexican pizza']","['baja blast', 'brisk', 'pepsi', 'mountain dew']",0.0,7.0,0.0
3151,IA,M,45.0,Healthcare,1,153430,DISCOUNT-10%,Static Facebook ad,0,"['soft taco', 'cinnamon twists']","['mountain dew', 'pepsi']",0.0,1.0,3.0
8949,SD,M,56.0,Government,2,120043,BOGO - Baja Blast,Static Facebook ad,1,"['cravings box', 'cheesy gordita crunch', 'beefy 5 layer burrito']","['baja blast', 'baja blast', 'mug root beer']",0.0,5.0,3.0
3550,OK,M,52.0,Healthcare,2,176921,DISCOUNT-50%,30 sec Hulu commercial,1,"['chalupa supreme', 'chalupa supreme', 'cheesy gordita crunch']","['diet pepsi', 'iced tea', 'mountain dew']",0.0,6.0,4.0
8756,WY,F,54.0,Government,2,119993,DISCOUNT-10%,Static Facebook ad,0,"['cheesy gordita crunch', 'spicy potato soft taco', 'cinnamon twists']","['pepsi', 'mug root beer', 'iced tea']",0.0,1.0,3.0
8002,KY,M,39.0,IT,1,144831,DISCOUNT-10%,15 sec YouTube ad,0,"['spicy potato soft taco', 'soft taco']","['gatorade', 'mug root beer']",0.0,1.0,1.0
2952,IL,M,41.0,Government,2,91301,BOGO - Baja Blast,Instagram photo ad,0,"['soft taco', 'chicken quesadilla', 'crunchwrap supreme']","['baja blast', 'baja blast', 'baja blast']",0.0,5.0,0.0
7606,AR,F,32.0,Government,1,71251,BOGO - Baja Blast,Instagram photo ad,0,"['steak garlic nacho fries', 'crunchwrap supreme']","['mug root beer', 'gatorade']",1.0,5.0,0.0
5745,NC,M,42.0,Government,5,91736,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'soft taco', 'cravings box', 'mexican pizza', 'cravings box', 'cinnamon twists', 'soft taco', 'cinnamon twists', 'cheesy bean and rice burrito']","['baja blast', 'starry', 'iced tea', 'gatorade', 'gatorade', 'gatorade']",1.0,7.0,1.0
1872,TX,F,26.0,Government,0,66442,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,1,"['steak garlic nacho fries', 'cheesy gordita crunch', 'crunchwrap supreme', 'nachos bellgrande', 'cheesy gordita crunch', 'mexican pizza', 'cheesy gordita crunch', 'cravings box', 'steak garlic nacho fries']",['brisk'],2.0,7.0,5.0
9488,FL,F,62.0,IT,2,250000,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec cable TV ad,0,"['spicy potato soft taco', 'steak garlic nacho fries', 'soft taco']","['baja blast', 'starry', 'iced tea']",1.0,7.0,2.0
5927,NC,F,49.0,Healthcare,4,176769,DISCOUNT-50%,30 sec Hulu commercial,1,"['crunchwrap supreme', 'cheesy gordita crunch', 'cravings box', 'soft taco', 'mexican pizza']","['gatorade', 'mug root beer', 'mountain dew', 'baja blast', 'iced tea']",0.0,6.0,4.0
4521,FL,F,66.0,Retired,2,0,DISCOUNT-10%,Newspaper ad,0,"['soft taco', 'chalupa supreme', 'mexican pizza']","['baja blast', 'gatorade', 'gatorade']",0.0,1.0,6.0
9998,DE,M,57.0,Other,3,87635,DISCOUNT-5%,Static Facebook ad,0,"['spicy potato soft taco', 'cheesy bean and rice burrito', 'mexican pizza', 'soft taco']","['mountain dew', 'mug root beer', 'starry', 'pepsi']",0.0,3.0,3.0
8801,OH,M,58.0,Retail,4,51761,DISCOUNT-5%,Static Facebook ad,0,"['steak garlic nacho fries', 'soft taco', 'nachos bellgrande', 'chalupa supreme', 'spicy potato soft taco']","['brisk', 'mug root beer', 'baja blast', 'gatorade', 'starry']",1.0,3.0,3.0
9868,AK,F,52.0,Government,0,125228,BOGO - Baja Blast,Static Facebook ad,0,['mexican pizza'],['mountain dew'],0.0,5.0,3.0
8854,TX,M,24.0,Student,0,13748,DISCOUNT-50%,15 sec TikTok ad,1,['soft taco'],['baja blast'],0.0,6.0,5.0
2278,NC,F,43.0,Government,3,97581,DISCOUNT-20%,Instagram photo ad,0,"['soft taco', 'crunchy taco', 'steak garlic nacho fries', 'chicken quesadilla']","['brisk', 'mountain dew', 'mug root beer', 'starry']",1.0,0.0,0.0
6513,PA,F,52.0,Government,0,115830,DISCOUNT-20%,Static Facebook ad,1,['cheesy gordita crunch'],['mug root beer'],0.0,0.0,3.0
1462,NJ,F,58.0,Retail,3,59291,DISCOUNT-50%,Static Facebook ad,1,"['cheesy gordita crunch', 'beefy 5 layer burrito', 'nachos bellgrande', 'cheesy gordita crunch']","['mountain dew', 'starry', 'gatorade', 'mountain dew']",0.0,6.0,3.0
828,OH,M,38.0,Education,2,64049,BOGO - Baja Blast,Instagram photo ad,0,"['cravings box', 'spicy potato soft taco', 'cinnamon twists']","['starry', 'pepsi', 'brisk']",0.0,5.0,0.0
1628,CA,M,33.0,Education,1,54977,DISCOUNT-20%,15 sec YouTube ad,1,"['mexican pizza', 'crunchwrap supreme']","['starry', 'brisk']",0.0,0.0,1.0
8385,CT,F,40.0,Government,4,91324,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['cinnamon twists', 'chalupa supreme', 'chalupa supreme', 'steak garlic nacho fries', 'steak garlic nacho fries']","['mountain dew', 'gatorade', 'starry', 'baja blast', 'mug root beer']",2.0,4.0,0.0
5854,MN,F,44.0,Retail,2,40701,BOGO - Baja Blast,30 sec Hulu commercial,1,"['nachos bellgrande', 'steak garlic nacho fries', 'crunchy taco']","['baja blast', 'baja blast', 'diet pepsi']",1.0,5.0,4.0
5794,IL,F,32.0,IT,3,105419,DISCOUNT-10%,Instagram photo ad,0,"['nachos bellgrande', 'crunchwrap supreme', 'nachos bellgrande', 'nachos bellgrande']","['pepsi', 'pepsi', 'pepsi', 'iced tea']",0.0,1.0,0.0
1692,MS,M,52.0,Healthcare,2,197826,DISCOUNT-5%,30 sec Hulu commercial,0,"['cheesy bean and rice burrito', 'beefy 5 layer burrito', 'chalupa supreme']","['starry', 'starry', 'mug root beer']",0.0,3.0,4.0
58,RI,M,33.0,Food Service,1,33017,BOGO - Baja Blast,15 sec YouTube ad,0,"['beefy 5 layer burrito', 'chalupa supreme']","['mug root beer', 'diet pepsi']",0.0,5.0,1.0
6163,OR,F,36.0,Retail,2,43209,DISCOUNT-50%,15 sec YouTube ad,1,"['nachos bellgrande', 'crunchy taco', 'spicy potato soft taco']","['baja blast', 'mug root beer', 'brisk']",0.0,6.0,1.0
3249,GA,F,51.0,Retail,1,50207,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande', 'cravings box', 'cravings box', 'chicken quesadilla', 'nachos bellgrande', 'chicken quesadilla', 'cheesy bean and rice burrito']","['baja blast', 'gatorade']",2.0,7.0,3.0
5779,PA,M,45.0,Retail,2,42542,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'beefy 5 layer burrito']","['gatorade', 'gatorade', 'iced tea']",2.0,2.0,3.0
5967,IL,M,43.0,Government,0,96389,DISCOUNT-5%,Instagram photo ad,0,['mexican pizza'],['mug root beer'],0.0,3.0,0.0
8352,NH,F,50.0,Government,0,99340,BOGO - Baja Blast,Static Facebook ad,0,['crunchwrap supreme'],['gatorade'],0.0,5.0,3.0
3694,MI,F,38.0,Retail,0,41098,DISCOUNT-50%,15 sec YouTube ad,1,['chicken quesadilla'],['starry'],0.0,6.0,1.0
1290,PA,F,28.0,Government,2,59210,DISCOUNT-20%,15 sec YouTube ad,1,"['cheesy gordita crunch', 'cravings box', 'cravings box']","['mountain dew', 'starry', 'starry']",0.0,0.0,1.0
7552,OH,F,19.0,Government,2,55704,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,0,"['spicy potato soft taco', 'chalupa supreme', 'spicy potato soft taco']","['starry', 'pepsi', 'pepsi']",0.0,7.0,5.0
30,SD,F,38.0,IT,1,143370,DISCOUNT-10%,15 sec YouTube ad,1,"['nachos bellgrande', 'beefy 5 layer burrito']","['starry', 'iced tea']",0.0,1.0,1.0
5607,TX,M,31.0,Other,1,53218,DISCOUNT-10%,15 sec YouTube ad,0,"['crunchwrap supreme', 'chicken quesadilla']","['brisk', 'baja blast']",0.0,1.0,1.0
6173,KS,M,49.0,Government,1,113086,BOGO - Baja Blast,Static Facebook ad,1,"['crunchy taco', 'chalupa supreme']","['baja blast', 'baja blast']",0.0,5.0,3.0
690,NY,F,52.0,Healthcare,1,177144,DISCOUNT-10%,Static Facebook ad,0,"['cheesy gordita crunch', 'crunchwrap supreme']","['diet pepsi', 'baja blast']",0.0,1.0,3.0
2159,IL,M,31.0,Government,3,64155,DISCOUNT-5%,Instagram photo ad,1,"['chalupa supreme', 'soft taco', 'crunchy taco', 'cinnamon twists']","['gatorade', 'mug root beer', 'brisk', 'brisk']",0.0,3.0,0.0
879,IL,F,40.0,Healthcare,2,131405,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchy taco']","['mountain dew', 'iced tea', 'starry']",2.0,2.0,0.0
8512,KY,M,61.0,Retail,1,61054,DISCOUNT-5%,Newspaper ad,0,"['cheesy gordita crunch', 'crunchwrap supreme']","['baja blast', 'baja blast']",0.0,3.0,6.0
309,VT,M,57.0,Government,1,141276,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,0,"['steak garlic nacho fries', 'spicy potato soft taco']","['brisk', 'pepsi']",1.0,7.0,4.0
3312,AK,M,38.0,Retail,1,42537,DISCOUNT-20%,15 sec YouTube ad,0,"['cinnamon twists', 'crunchwrap supreme']","['diet pepsi', 'baja blast']",0.0,0.0,1.0
1528,MD,M,23.0,Student,2,15717,DISCOUNT-10%,15 sec YouTube ad,0,"['soft taco', 'mexican pizza', 'crunchy taco']","['brisk', 'pepsi', 'starry']",0.0,1.0,1.0
5825,AK,M,29.0,IT,4,91957,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,0,"['beefy 5 layer burrito', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'chicken quesadilla', 'chalupa supreme']","['iced tea', 'mountain dew', 'mountain dew', 'baja blast', 'starry']",0.0,2.0,1.0
984,IL,M,69.0,Retired,3,0,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Newspaper ad,0,"['mexican pizza', 'cheesy bean and rice burrito', 'mexican pizza', 'steak garlic nacho fries']","['brisk', 'gatorade', 'brisk', 'brisk']",1.0,7.0,6.0
8102,NC,M,37.0,Unemployed,3,0,DISCOUNT-20%,15 sec YouTube ad,0,"['chalupa supreme', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'chicken quesadilla']","['brisk', 'iced tea', 'iced tea', 'pepsi']",1.0,0.0,1.0
4484,MO,F,38.0,Food Service,4,35154,DISCOUNT-5%,Instagram photo ad,0,"['cinnamon twists', 'crunchy taco', 'cheesy gordita crunch', 'chicken quesadilla', 'spicy potato soft taco']","['brisk', 'baja blast', 'gatorade', 'gatorade', 'iced tea']",0.0,3.0,0.0
2605,VT,M,37.0,Food Service,4,32286,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,0,"['cinnamon twists', 'cheesy gordita crunch', 'nachos bellgrande', 'chalupa supreme', 'beefy 5 layer burrito']","['starry', 'starry', 'iced tea', 'baja blast', 'gatorade']",0.0,4.0,1.0
2309,IL,F,32.0,Government,4,65020,DISCOUNT-5%,15 sec YouTube ad,1,"['steak garlic nacho fries', 'spicy potato soft taco', 'cravings box', 'steak garlic nacho fries', 'cheesy gordita crunch']","['brisk', 'starry', 'diet pepsi', 'brisk', 'iced tea']",2.0,3.0,1.0
3392,ID,M,36.0,Healthcare,1,110315,DISCOUNT-50%,15 sec YouTube ad,1,"['cravings box', 'crunchwrap supreme']","['starry', 'diet pepsi']",0.0,6.0,1.0
8235,KS,M,46.0,Retail,2,48485,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,0,"['crunchy taco', 'nachos bellgrande', 'cheesy bean and rice burrito']","['mug root beer', 'iced tea', 'gatorade']",0.0,7.0,3.0
1591,TX,M,19.0,Student,0,15988,DISCOUNT-20%,15 sec YouTube ad,1,['chicken quesadilla'],['diet pepsi'],0.0,0.0,1.0
6787,DE,M,36.0,Other,2,57421,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchy taco']","['baja blast', 'baja blast', 'diet pepsi']",2.0,2.0,0.0
4955,OH,M,47.0,Retail,1,45360,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,0,"['cheesy gordita crunch', 'nachos bellgrande']","['mug root beer', 'diet pepsi']",0.0,4.0,3.0
7727,OH,F,33.0,Government,2,68005,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'chicken quesadilla']","['gatorade', 'mug root beer', 'baja blast']",2.0,2.0,0.0
3494,SD,F,45.0,Other,0,69606,DISCOUNT-10%,Static Facebook ad,0,['beefy 5 layer burrito'],['mug root beer'],0.0,1.0,3.0
214,KY,F,40.0,Unemployed,0,0,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,['chicken quesadilla'],['brisk'],0.0,4.0,0.0
6621,MT,F,44.0,Government,1,93436,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,0,"['steak garlic nacho fries', 'cinnamon twists']","['starry', 'brisk']",1.0,7.0,3.0
2126,AL,M,39.0,Healthcare,0,113250,DISCOUNT-20%,Instagram photo ad,0,['chalupa supreme'],['diet pepsi'],0.0,0.0,0.0
2178,IN,M,34.0,Healthcare,2,94182,DISCOUNT-10%,15 sec YouTube ad,1,"['chalupa supreme', 'crunchy taco', 'soft taco']","['baja blast', 'iced tea', 'brisk']",0.0,1.0,1.0
3043,OH,F,31.0,Retail,0,39558,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']",['mountain dew'],2.0,2.0,1.0
5195,NM,F,48.0,IT,3,211608,DISCOUNT-5%,Static Facebook ad,0,"['chalupa supreme', 'spicy potato soft taco', 'soft taco', 'crunchy taco']","['diet pepsi', 'diet pepsi', 'diet pepsi', 'mountain dew']",0.0,3.0,3.0
5838,CT,M,40.0,Retail,2,40246,DISCOUNT-50%,15 sec YouTube ad,1,"['steak garlic nacho fries', 'mexican pizza', 'mexican pizza']","['baja blast', 'baja blast', 'starry']",1.0,6.0,1.0
2374,MO,M,47.0,Education,1,66707,BOGO - Baja Blast,Static Facebook ad,1,"['chicken quesadilla', 'cravings box']","['baja blast', 'baja blast']",0.0,5.0,3.0
1676,CA,M,30.0,Retail,1,39018,DISCOUNT-5%,Instagram photo ad,0,"['crunchwrap supreme', 'cheesy gordita crunch']","['iced tea', 'gatorade']",0.0,3.0,0.0
7438,NM,M,32.0,Healthcare,5,87959,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,0,"['soft taco', 'chicken quesadilla', 'crunchy taco', 'nachos bellgrande', 'mexican pizza', 'cravings box']","['mug root beer', 'iced tea', 'starry', 'mug root beer', 'iced tea', 'starry']",0.0,7.0,1.0
3033,TX,M,25.0,Government,0,54197,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,0,['cheesy gordita crunch'],['brisk'],0.0,4.0,5.0
2334,TN,M,22.0,Government,0,55827,DISCOUNT-10%,15 sec YouTube ad,1,['crunchy taco'],['starry'],0.0,1.0,1.0
8233,CA,M,27.0,Government,1,62214,DISCOUNT-5%,15 sec YouTube ad,1,"['soft taco', 'crunchy taco']","['gatorade', 'diet pepsi']",0.0,3.0,1.0
5013,WV,F,33.0,Food Service,3,31013,DISCOUNT-10%,Instagram photo ad,0,"['cinnamon twists', 'cinnamon twists', 'crunchy taco', 'nachos bellgrande']","['pepsi', 'pepsi', 'pepsi', 'iced tea']",0.0,1.0,0.0
7216,TX,F,35.0,Retail,1,40779,BOGO - Baja Blast,Instagram photo ad,1,"['chicken quesadilla', 'spicy potato soft taco']","['baja blast', 'baja blast']",0.0,5.0,0.0
5627,VA,F,42.0,Other,2,65288,BOGO - Baja Blast,15 sec YouTube ad,1,"['steak garlic nacho fries', 'nachos bellgrande', 'chalupa supreme']","['baja blast', 'baja blast', 'diet pepsi']",1.0,5.0,1.0
8541,FL,M,64.0,Government,2,142808,REWARD - Free Baja Blast with purchase of $20 or more,30 sec cable TV ad,0,"['cheesy gordita crunch', 'soft taco', 'soft taco']","['mug root beer', 'pepsi', 'mug root beer']",0.0,4.0,2.0
7544,CA,M,23.0,Other,0,44911,DISCOUNT-50%,15 sec TikTok ad,1,['chalupa supreme'],['diet pepsi'],0.0,6.0,5.0
5189,CA,M,31.0,Retail,0,39739,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,['chalupa supreme'],['starry'],0.0,4.0,0.0
6448,CA,M,18.0,Government,0,54792,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,0,['crunchy taco'],['mug root beer'],0.0,4.0,1.0
8729,OH,M,39.0,Healthcare,1,111249,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,0,"['crunchy taco', 'chicken quesadilla']","['diet pepsi', 'pepsi']",0.0,7.0,0.0
3287,IL,F,36.0,Government,0,75565,BOGO - Baja Blast,15 sec YouTube ad,1,['cinnamon twists'],"['baja blast', 'baja blast']",0.0,5.0,1.0
9874,TX,M,28.0,Retail,3,33086,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['crunchy taco', 'chalupa supreme', 'spicy potato soft taco', 'spicy potato soft taco']","['mug root beer', 'gatorade', 'pepsi', 'gatorade']",0.0,4.0,0.0
6405,MA,F,39.0,Retail,3,37413,DISCOUNT-10%,15 sec YouTube ad,1,"['crunchy taco', 'cinnamon twists', 'cheesy bean and rice burrito', 'cheesy bean and rice burrito']","['brisk', 'mountain dew', 'mountain dew', 'pepsi']",0.0,1.0,1.0
3599,SD,F,38.0,Retail,0,38942,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'mexican pizza', 'crunchwrap supreme', 'beefy 5 layer burrito', 'cravings box', 'cheesy bean and rice burrito', 'crunchwrap supreme']",['gatorade'],1.0,7.0,1.0
1340,GA,F,38.0,Other,1,63318,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['baja blast', 'brisk']",2.0,2.0,1.0
